KeywordCount,Storage(Bytes)
1317,42144
1319,42208
1320,42240
1322,42304
1323,42336
1324,42368
1325,42400
1329,42528
1330,42560
1331,42592
1334,42688
1337,42784
1339,42848
1342,42944
1343,42976
1348,43136
1354,43328
1355,43360
1356,43392
1358,43456
1360,43520
1361,43552
1363,43616
1365,43680
1367,43744
1368,43776
1374,43968
1377,44064
1379,44128
1382,44224
1383,44256
1385,44320
1386,44352
1387,44384
1388,44416
1392,44544
1393,44576
1405,44960
1409,45088
1412,45184
1416,45312
1420,45440
1427,45664
1433,45856
1434,45888
1438,46016
1442,46144
1449,46368
1459,46688
1460,46720
1461,46752
1463,46816
1464,46848
1467,46944
1469,47008
1473,47136
1475,47200
1481,47392
1493,47776
1496,47872
1500,48000
1507,48224
1509,48288
1512,48384
1517,48544
1518,48576
1519,48608
1522,48704
1526,48832
1536,49152
1537,49184
1538,49216
1539,49248
1545,49440
1559,49888
1562,49984
1563,50016
1565,50080
1566,50112
1567,50144
1568,50176
1570,50240
1573,50336
1575,50400
1577,50464
1579,50528
1580,50560
1586,50752
1597,51104
1602,51264
1605,51360
1608,51456
1614,51648
1619,51808
1622,51904
1625,52000
1635,52320
1638,52416
1639,52448
1640,52480
1644,52608
1652,52864
1654,52928
1655,52960
1657,53024
1660,53120
1663,53216
1669,53408
1680,53760
1682,53824
1685,53920
1688,54016
1690,54080
1693,54176
1704,54528
1709,54688
1715,54880
1720,55040
1721,55072
1727,55264
1730,55360
1735,55520
1736,55552
1745,55840
1748,55936
1751,56032
1752,56064
1757,56224
1761,56352
1762,56384
1781,56992
1788,57216
1797,57504
1802,57664
1811,57952
1815,58080
1817,58144
1820,58240
1821,58272
1833,58656
1839,58848
1841,58912
1844,59008
1846,59072
1847,59104
1864,59648
1869,59808
1881,60192
1883,60256
1894,60608
1902,60864
1913,61216
1927,61664
1935,61920
1936,61952
1940,62080
1946,62272
1948,62336
1982,63424
1983,63456
1988,63616
1990,63680
1991,63712
2004,64128
2015,64480
2017,64544
2026,64832
2033,65056
2038,65216
2040,65280
2049,65568
2052,65664
2060,65920
2071,66272
2072,66304
2075,66400
2081,66592
2105,67360
2131,68192
2134,68288
2175,69600
2193,70176
2195,70240
2198,70336
2204,70528
2219,71008
2230,71360
2233,71456
2255,72160
2263,72416
2280,72960
2282,73024
2287,73184
2297,73504
2302,73664
2305,73760
2347,75104
2351,75232
2380,76160
2381,76192
2382,76224
2386,76352
2387,76384
2393,76576
2399,76768
2413,77216
2414,77248
2416,77312
2418,77376
2419,77408
2423,77536
2451,78432
2479,79328
2486,79552
2498,79936
2507,80224
2509,80288
2526,80832
2528,80896
2556,81792
2566,82112
2568,82176
2658,85056
2664,85248
2670,85440
2673,85536
2683,85856
2686,85952
2687,85984
2688,86016
2716,86912
2723,87136
2732,87424
2740,87680
2764,88448
2767,88544
2773,88736
2822,90304
2837,90784
2846,91072
2849,91168
2850,91200
2873,91936
2895,92640
2915,93280
2920,93440
2929,93728
2936,93952
2937,93984
2954,94528
2978,95296
3015,96480
3032,97024
3131,100192
3148,100736
3187,101984
3196,102272
3233,103456
3253,104096
3266,104512
3272,104704
3280,104960
3283,105056
3284,105088
3343,106976
3361,107552
3372,107904
3380,108160
3391,108512
3412,109184
3414,109248
3576,114432
3591,114912
3693,118176
3713,118816
3728,119296
3736,119552
3767,120544
3788,121216
3803,121696
3806,121792
3822,122304
3833,122656
4181,133792
4189,134048
4231,135392
4343,138976
4401,140832
4417,141344
4441,142112
4606,147392
4742,151744
4745,151840
4961,158752
4989,159648
4993,159776
5003,160096
5034,161088
5123,163936
5242,167744
5349,171168
5624,179968
5629,180128
6108,195456
6391,204512
6972,223104
7133,228256
7478,239296
7746,247872
7963,254816
8011,256352
8114,259648
8183,261856
8204,262528
8548,273536
8580,274560
8695,278240
8828,282496
8927,285664
8951,286432
9726,311232
10177,325664
11164,357248
12500,400000
13088,418816
14248,455936
14281,456992
14737,471584
15008,480256
15755,504160
16775,536800
17385,556320
18028,576896
18722,599104
19257,616224
21878,700096
22582,722624
25228,807296
26946,862272
